---
一、環境概論
1.有關節約用水的敘述，何者錯誤？,洗澡盡量用盆浴,除溼機的冷凝水用來拖地板,以水桶接水擦拭車子，減少使用水管沖洗,使用肥皂洗手，擦肥皂時水龍頭應先關掉,1
2.為紓解臺灣缺水的困境，開源方面可在集水區造林，增加蘊儲水量能力，延長水庫使用年限；節流方面，則宜提倡：,減少垃圾,節約用水,節約用電,減少噪音,2
3.以下何者非屬於家庭污水?,洗衣排水,廚房排水,衛浴排水,家庭工廠排放的廢水,4
4.下列何種事件的發生不是由水污染造成的?,日本痛痛病,桃園的鎘米,西南沿海的綠牡蠣事件,南部的登革熱,4
5.政府推動全民節水大作戰，減少水資源耗用及污水排放，有哪一種不是省水絕招?,使用省水洗衣機,改用2段式抽水馬桶,不洗澡,隨手關緊水龍頭,3
6.我國水質保護之目標為何?,防治水污染，確保水資源之清潔,維持生態體系，改善生活環境,增進國民健康,以上皆是,4
7.水污染防治費專供全國水污染防治之用，其支用項目下列何者為非？,地面水體污染整治與水質監測,水污染總量管制區水質改善,清潔隊員薪資,公共污水下水道系統主、次要幹管之建設,3
8.在水污染管制區內，不得有下列何種行為？,在主管機關指定之水體或其沿岸規定距離內飼養家禽、家畜,在水體或其沿岸規定距離內棄置垃圾、水肥、污泥、酸鹼廢液、建築廢料或其他污染物,使用農藥或化學肥料，致有污染主管機關指定之水體之虞,以上皆是,4
9.行政院環保署推動水環境巡守隊成立及運作事項包括：,通報髒亂,舉發污染,辦理淨溪活動,以上皆是,4
10.臺北市近年來造成登革熱的傳播，主要是什麼蚊子所引起的?,埃及斑蚊,白線斑蚊,熱帶家蚊,以上皆是,2
11.臺北市冬天常出現的地下家蚊主要孳生場所在何處？,戶外排水溝,大樓底層的污水槽,雨水道,下水道,2
12.下列有關登革熱的敘述，何者為錯誤?,登革熱是藉由埃及斑蚊及白線斑蚊等病媒蚊叮咬而傳播,是一種急性傳染病,登革熱會經由空氣及接觸傳染，也會由人直接傳染給他人,登革熱防治最有效的方法就是保持環境衛生無積水,3
13.有關登革熱病媒蚊的孳生源敘述，何者為錯誤?,病媒蚊喜歡在臭水溝內產卵,病媒蚊喜歡在乾淨的水中產卵,病媒蚊之室內孳生源，如花瓶、冰箱底盤、飲水機底盤,病媒蚊之室外孳生源，如廢輪胎、丟棄之寶特瓶、塑膠容器、餐盒等,1
14.防治登革熱最有效的措施就是清除病媒蚊孳生源，下列有關清除孳生源的敘述，何者是正確的：,每月檢查室內外的積水容器一次,每週清理積水容器一次,亂丟垃圾，減少積水容器的產生,以上皆是,2
15.蛆是指那一種病媒之幼蟲?,家蠅,白線斑蚊,蟑螂,老鼠,1
16.幼蟲孳生於污水溝中，主要為什麼蚊子?,埃及斑蚊,白線斑蚊,熱帶家蚊,以上皆是,3
17.有關斑蚊的敘述何者正確?,室內花瓶水盤孳生的蚊子主要是埃及斑蚊,白線斑蚊也可孳生於室內外之花瓶、水盤、冰箱水盤、地下室積水處,埃及斑蚊分布於於臺灣北緯23度以南,以上皆是,4
18.就埃及斑蚊與白線斑蚊之棲息習性何者有誤?,埃及斑蚊喜棲息於室內,白線斑蚊多棲息於室外,白線斑蚊只吸食人血,僅雌成蚊會吸血,3
19.蒼蠅會傳播那種傳染病?,消化系統,神經系統,生殖系統,以上皆是,1
20.家鼠食性之描述何者正確?,雜食性,喜新鮮食物,討厭腐朽食物,以上皆是,4
21.小黑蚊幼蟲孳生處所何者為非?,孳生於住家或建物附近枝葉茂密之樹下,圍牆上或週邊苔菁處所,竹籬下、瓜棚下、水溝兩旁,水溝或河流中,4
22.小黑蚊叮咬後哪一選項不正確？,在患處冰敷,塗抹止癢藥膏,過敏反應者立即就醫,搔抓被叮咬處，以避免傷口細菌感染,4
23.以下何項不是預防登革熱的有效方法?,清除積水容器以清除病媒蚊（埃及斑蚊、白線斑蚊）的孳生場所,施打預防針,不讓病媒蚊進屋與叮咬,登革熱發生時噴灑環境用藥殺死病媒蚊,2
24.臺北市蚊蟲防治最重要的工作是,宣導民眾塗抹防蚊液,普遍裝設捕蚊燈,全面噴灑殺蟲劑,疏濬水溝積水，清除室內外蚊蟲孳生源,4
25.選購哪種清潔劑、有助於減輕河川的水污染,含磷清潔劑,環保標章清潔劑,抗菌清潔劑,香精清潔劑,2
26.臺北市政府環境保護局宣導珍惜水資源的重要。下面敘述何者為錯誤,為了節約用水如廁後可以不用洗手,手抹肥皂時暫先關閉水龍頭,馬桶採兩段式沖水,水龍頭改裝成省水龍頭,1
27.大樓住戶夜間叮人吸血的蚊子主要為熱帶家蚊，其幼蚊孑孓主要孳生於,排水溝積水,大樓污水池,地下室積水,以上皆是,4
28.所有的蚊子幼蟲、孑孓、蛹都孳生於各種積水，所以蚊子的根本防治方法要從幼蟲孳生源著手。幼蟲防治方法,清除或疏濬各種積水,無法清除之積水養蓋斑鬥魚等食蚊魚,積水投藥消滅孑孓、蛹,以上皆是,4
29.登革熱防治主要以清除積水以及噴藥等方式最為積極有效，但仍有可能會有抗藥性的問題。下列選項解釋這裡所說的抗藥性，何者較正確？,病媒蚊對藥劑產生抗藥性,人對病媒蚊產生抗藥性,環境對病媒蚊產生抗藥性,病毒對病媒蚊產稱抗藥性,1
30.白天實施病媒蚊防治消毒，要將殺蟲劑噴灑,陰暗、潮濕蚊子棲息處,明亮、通風蚊子飛舞處,玻璃、磁磚亮光處,住家門窗入口處,1
31.為解決長期施灑同一藥劑造成登革熱防疫抗藥性的問題，下列何種方法較有效？,更換適當替代藥劑,改善施灑方式,清除積水容器,裝設紗窗紗門,1
32.環保局病媒防治環境消毒，噴藥時市民應注意,居民要緊閉門窗，人員勿進入半徑50公尺範圍內,管教孩童勿跟隨噴藥人員看熱鬧,寵物遠離噴藥區域,以上皆是,4
33.所謂「公共衛生」四害，指的是,空氣、飲水、污水、垃圾,空氣污染、水污染、廢棄物污染、毒化物污染,蚊、蠅、蟑、鼠為害,以上皆是,3
34.都市蒼蠅幼蟲、蠅蛆多孳生自,有機廢棄物、貓狗便等動物排泄物,廢土等無機廢棄物,人工容器積水,以上皆是,1
35.今（102）年9月臺北市信義區連續發生本土登革熱病例，請問登革熱的病原體是,立克次體,細菌,病毒,寄生蟲,3
36.登革熱是如何傳染的,空氣媒介傳播,飲食媒介傳播,病媒媒介傳播,接觸傳播,3
37.登革熱病媒蚊的幼蟲孑孓，多長在那裡,臭水溝,化糞池,污水池,清淨之積水,4
38.臺灣北部傳播登革熱之病媒蚊－白線斑蚊，比較喜歡棲息於,室內,室外,以上皆非,以上皆是,2
39.漢他病毒出血熱容易造成發燒、噁心嘔吐、咽喉痛、食慾不振等症狀，其病媒為何？,貓,鼬獾,鳥,鼠,4
40.媒介傳播登革熱的病媒為,蚊,蠅,蟑螂,小黑蚊,1
41.在臺北市白天被蚊子叮咬，可能感染,禽流感,新流感,狂犬病,登革熱,4
42.臺北市「社區病媒蚊孳生源清除日」在平時,每年辦理ㄧ次,每月辦理ㄧ次,每10天辦理ㄧ次,每天辦理,2
43.漢他病毒出血熱容易造成發燒、噁心嘔吐、咽喉痛、食慾不振等症狀，應如何防範，下列敘述何者錯誤？,徒手清理鼠糞、尿,清理老鼠容易窩藏的倉庫、儲藏庫,配戴口罩噴灑漂白水或酒精,家中廚餘及飼料應加蓋,1
44.會叮人吸血的蚊子是,雌蚊,雄蚊,幼蚊,蚊蛹,1
45.蚊蟲的幼蟲、蛹都生長在什麼地方,積水裡,草叢,糞坑,青苔,1
46.蒼蠅的幼蟲蠅蛆都生長在,有機垃圾,動物排泄物,動物屍體,以上皆可,4
47.老鼠喜歡啃咬門窗、牆壁、天花板是因為,本性好動,肚子飢餓,老鼠有ㄧ對不斷生長之門牙，喜歡啃咬東西以磨牙,無聊,3
48.颱風後、水庫水質以「氯」消毒後，可能增加「三鹵甲烷」，臺北市政府環境保護局建議,自來水可以生飲,自來水經煮沸即可飲用,開水煮沸後多煮1分鐘,開水煮沸後掀蓋多煮3-5分鐘,4
49.鼠患防治要訣,封閉鼠道不讓老鼠來,斷絕老鼠糧食、不讓老鼠吃,整理環境、不讓老鼠住,以上皆是,4
50.根據醫學調查研究，90%以上兒童過敏性鼻炎、過敏性氣喘、過敏性皮膚病之過敏原來自於,蒼蠅,蚊子,塵蟎,氣溫變化,3
51.臺北市政府環境保護局之戶外環境噴藥時機,登革熱病媒蚊布氏指數3級以上地區,登革熱境外移入或本土病例地區,颱風災後消毒,以上皆是,4
52.何種病媒害蟲會危害建築物？,老鼠,蚊子,白蟻,蟑螂,3
53.利用廢棄容器儲水，可能孳生病媒而發生,腸病毒,登革熱,霍亂,以上皆是,2
54.每年6至7月為日本腦炎流行高峰期，日本腦炎病媒為下列何者？,蚊,豬,鼠,蛙,1
55.防治蟲害最好的方法是,清除孳生源,使用殺蟲劑,補捉,粘貼紙,1
56.為避免家中垃圾發臭及病媒孳生最有效的方式為,噴除臭劑,噴殺蟲劑,噴香水,做廚餘分類回收,4
57.在臺灣哪一種蚊子非屬傳播登革熱的病媒蚊？,三斑家蚊及熱帶家蚊,埃及斑蚊,白線斑蚊,以上皆是,1
58.會傳播腸胃疾病的病媒是,跳蚤,蚊蟲,蒼蠅,蝨,3
59.埃及斑蚊分布於臺灣哪些地區？,臺中以南各縣市,嘉義縣以南各縣市,南投臺中山區,全國各縣市,2
60.斑蚊生活史不包括哪一種過程？,成蚊,卵、幼蟲,蛹,飛蛾,4
61.河水會發臭主要是因水中,營養源,酸鹼度,溶氧量,水溫降低了,3
62.下列何者兼具有改善河川水質功能，提供良好棲地環境，促進生物多樣性,人工濕地,河濱公園,自行車道,以上皆非,1
63.環保單位登革熱防治工作採,室外噴藥為主、病媒蚊孳生源清除為輔,病媒蚊孳生源清除為主、噴藥為輔,室內噴藥為主、病媒蚊孳生源清除為輔,以上皆非,2
64.下列何者為登革熱疫情地區需加強孳生病媒蚊場所稽（複）查工作,空地（屋）,菜園,施工工地,以上皆是,4
65.下列何者易為病媒蚊孳生源死角,空地窪地、空屋髒亂點、地下室,市場外巷道死水溝、戶外植栽之容器,菜園,以上皆是,4
66.第一次感染登革熱病毒患者，可引起對該型病毒的終身免疫，但若又感染不同型的登革熱病毒時，將可能發生,交替型登革熱,潛伏型登革熱,出血性登革熱,以上皆非，容易死亡,3
67.白線斑蚊分佈於,臺灣各地,嘉義布袋以南,臺中以南,臺中以北,1
68.下列何者不是蚊蟲會傳染的疾病,日本腦炎,瘧疾,登革熱,愛滋病,4
69.埃及斑蚊喜歡在室內棲息，而白線斑蚊喜歡在___棲息,室內,室外,以上皆非,以上皆是,2
70.下列何者為環境噴藥工作期間應注意事項,嚴禁抽煙、喝酒,不可未經漱口、洗手就喝茶水、飲料。,使用後之藥劑空瓶、空罐應資源回收處理,以上皆是,4
---
四、廢棄物清運
1.下列哪些縣市目前已實施「垃圾費隨袋徵收」?,臺北市、新北市,臺北市、新竹市,高雄市、新竹市,以上皆是,1
2.以下哪一項是臺北市「資源全回收，垃圾零掩埋」政策的目的?,資源回收量最大化,廢棄物不再以掩埋方式處理,垃圾焚化量極小化,以上皆是,4
3.臺北市住商混雜情形普遍，一般公司行號與商家的垃圾，若垃圾性質與一般家戶垃圾相同，而且月平均日產生量在幾公斤以下者可購買使用專用垃圾袋，由清潔隊清運處理?,10公斤,20公斤,30公斤,40公斤,3
4.有關廢棄物源頭減量的觀念，以下敘述何者正確?,生產者減少或替代原料之使用,消費者減少購買過度包裝產品,消費者購物時用可重複使用的購物袋,以上皆是,4
5.臺北市之將垃圾分為三類，以下何者為正確的分類?,一般垃圾、資源垃圾、廚餘,一般垃圾、資源垃圾、有害垃圾,資源垃圾、養豬廚餘、堆肥廚餘,以上皆非,1
6.焚化廠於傾卸平台設有哪些安全防護設施?,安全母索,安全帶,凸面鏡,以上皆是,4
7.臺北市目前營運中之垃圾焚化廠是那幾座?,內湖垃圾焚化廠、木柵垃圾焚化廠、北投垃圾焚化廠,內湖垃圾焚化廠、北投垃圾焚化廠、樹林垃圾焚化廠,內湖垃圾焚化廠、新店垃圾焚化廠、北投垃圾焚化廠,以上皆是,1
8.事業單位（如餐廳、醫院等）產生之垃圾，應如何清運處理?,清潔隊代清理,環保局代清理,自行委託合格清除業者清理,隨意丟棄,3
9.寵物於公共場所便溺之排泄物應由何者清理?,清潔隊,志工隊,里長,飼主,4
10.有關「垃圾不落地政策」，下列敘述何者正確?,垃圾清運車輛抵達前，將垃圾置放於騎樓前,垃圾丟棄於行人專用垃圾桶內,垃圾直接放置於垃圾清運車輛，不得隨意置放,以上皆是,3
11.廢棄物清理法所稱直轄市執行機關為何?,清潔隊,區公所,環保署,直轄市政府環保局,4
12.由事業所產生具有毒性、危險性，其濃度或數量足以影響人體健康或污染環境之廢棄物，依廢棄物清理法規定稱之為?,有毒事業廢棄物,有害事業廢棄物,危險性廢棄物,感染性廢棄物,2
13.近年來農作物生產多採大規模的農場經營，農場所產生之農業廢棄物依廢棄物清理法規定屬於,一般廢棄物,一般事業廢棄物,有害事業廢棄物,有害廢棄物,2
14.臺北市實施「垃圾費隨袋徵收」政策最主要是為了,市政府可以增加收入,垃圾用塑膠袋有效包裝，方便收集清除,垃圾處理費徵收合理化，有效垃圾減量,以上皆是,3
15.小雅發現在寶特瓶底部印有如下圖的符號，試問此符號代表什麼意思？/img2/,資源回收的價錢,製造的廠商代號,塑膠分類的代碼,保存的年限,3
16.一般生活中下列何者為有害廢棄物,廢玻璃,廢電視機,廢電池、廢日光燈管,廢機車,3
17.以焚化爐焚燒垃圾，那些物質會產生對人體有害氣體：,木材類,棉布質類,含PVC塑膠或橡膠類,以上皆是,3
18.經營家畜買賣及雞鴨養殖場、獸醫院等所產生之禽畜糞便或屍體,為了便民環保局可免費代為處理,環保局可酌收費用代為處理,由業者自行或委託廢棄物清除處理機構代為清除處理,以上皆是,3
19.非家戶修繕後所產生之營建廢棄物，須,裝入向市政府購買的垃圾袋，丟進垃圾清潔車內，送焚化爐燒毀。,特約環保局垃圾清潔車清除,委託民間清除公司清除,以上皆是,3
20.露天焚燒含PVC的家具電纜等製品，會產生有「世紀之毒」之稱的?,戴奧辛,光氣,沼氣,酸氣,1
21.民間內兒科診所為小朋友打針，用過的沾血跡棉球、注射針筒等應由,診所自行委託合法清除處理業者清除處理,數量不多，可委託掃地的清潔工順便清除,交給環保局垃圾車清運。,以上皆可,1
22.照相館所產生之廢棄顯影、定影液,量不多，可直接倒到衛生下水道,可加水稀釋後，直接排入排水溝,必須收集交環保局處理,必須收集，自行委託合法清除業者處理,4
23.廢棄物清除業者清除有害事業廢棄物時,使用許可之合格車輛清除,要有廢棄物清除許可執照,必須隨車持有載明有害事業廢棄物產生源及處理地點之證明文件,以上皆是,4
24.居家如有吃不完或過期的藥品,分送給需要的親友,沖到馬桶,丟到垃圾桶,投入衛生局在各醫療院所或藥局所設置的『居家廢棄藥物檢收箱』,4
25.「臺北市居家廢棄藥物檢收站」檢收後之居家廢棄藥物,回收再利用,回收轉售,回收再製,交由環保局協助後續清運及處理,4
26.臺北市全面實行家戶廚餘回收，回收之廚餘,利用養豬廚餘製造堆肥,利用堆肥廚餘養豬,養豬及堆肥廚餘不分，養豬或堆肥,養豬及堆肥廚餘分開，堆肥廚餘堆肥，養豬廚餘養豬,4
27.臺北市現行廢棄物處理垃圾收費方式,隨水費代為徵收,垃圾秤重收費,垃圾費隨袋徵收,以上皆可,3
28.廢棄物清理法增訂公布第50條之1條文，規定隨地吐檳榔汁、檳榔渣者，應接受多少小時之『戒檳班講習』,1小時,2小時,4小時,16小時,3
29.垃圾車收集廢棄物時遵守,不可將廢棄物倒於地面轉運,廢棄物收集後，應將路面掃淨,沿途不得有散落廢棄物與滴漏污水情事,以上皆是,4
30.廢棄物清運作業安全應依規定辦理，下列何者不符合規定？,吊掛子車時，應禁止作業人員進入子車懸空下方,以密封壓縮車作業時，必要時清潔隊員可用手推擠垃圾加以調整垃圾擺放位置,夜間作業應打開警示燈或工作燈,垃圾車行進中，清潔隊員不得站立車輛後方之踏板上或攀附車身周圍,2
31.住戶任意棄置垃圾包，致造成環境髒亂，上述行為業已違反,廢棄物清理法,廣告物管理辦法,空氣污染防制法,以上皆是,1
32.無法配合環保局垃圾收運時間之民眾，應如何處理垃圾？,任意棄置路邊,一般垃圾須使用專用垃圾袋盛裝，回收物分類後，投遞至本局限時收受點收運,攜至鄰近街道果皮箱內投遞,攜至車站垃圾箱投遞,2
33.垃圾包內仍有夾雜大量回收物被查獲時如何處理？,清潔隊拒絕清運,清潔隊員協助取出回收物,清潔隊同意清運無意見,以上皆可,1
34.無牌汽機車查報處理單位為何機關負責？,環保局,警察局,產業發展局,交通局,1
35.占用道路車輛哪一種情形非屬廢棄車輛？,經所有人或其代理人以書面放棄之車輛,車體髒污、銹蝕、破損，外觀上明顯失去原效用之車輛,失去原效用之事故車、解體車,長久放置舊車輛,4
36.臺北市再生家具回收再利用修復及拍賣勤務是由誰負責？,環保局,警察局,產業發展局,市府秘書處,1
37.臺北市隧道及車行地下道，高架道暨聯外橋樑隔音牆等清洗勤務是由誰負責？,環保局,警察局,產業發展局,交通局,1
38.臺北市街道清掃垃圾灰沙應如何處理？,掃入水溝,棄置安全島,放置街道果皮箱,清運載走,4
39.我國自民國94年起開始推動「垃圾強制分類計畫」，民眾排出垃圾時不配合分類相關規定，,處新臺幣1200元以上6000元以下罰鍰,僅能加以勸導,處新臺幣600元以下罰鍰,以上皆非,1
40.臺北市勵行資源回收政策，市民排出資源回收物時,免費直接交資源回收車回收,需置於專用垃圾袋後交清潔隊,清潔隊不受理,以上皆非,1
41.臺北市住戶廢家具需要處理可以打電話到當地清潔隊詢問，在指定時間放置在指定地點，當地清潔隊會___清運,免費,按件計價,拒收,以上皆非,1
42.電池不能隨便丟棄，而應予以回收，最主要的原因是,可充電重新使用,含不易分解的塑膠，易造成環境汙染,含重金屬，易造成環境汙染,有可再利用的材料,3
43.市民針對醬油及醬菜的玻璃容器如何清除？,交資源回收車,已受污染故置於一般垃圾中,打碎置於垃圾中以減少體積,以上均可,1
44.市民有廢電子電器也可直接電話洽詢清潔隊，並約定時間、地點後，搬至約定地點放妥,不需付費,可向清潔隊索取變賣金,酌需付費,以上皆非由清潔隊回收,1
45.臺北市一般廢棄物清運是依清運路線___清運,定線不定點不定時,定線定點定時,定線定點不定時,以上皆非,2
46.市民有保麗龍及塑膠緩衝材應如何處理？,隨意棄置,置於專用垃圾袋中棄置,交給清潔隊資源回收車回收,以上皆非,3
47.市民有廢光碟片及廢行動電話應如何處理？,無價值可隨意棄置,交給清潔隊回收,置於專用垃圾袋中棄置,以上皆非,2
48.市民有廢日光燈管應如何交給清潔隊？,與其他垃圾或資源物分開交出,混於資源袋中交出,混於垃圾袋中排出,以上皆可,1
49.市民有小家電（吹風機、電話等）宜如何處理？,環保署未公告回收故無價值可棄置,交給清潔隊回收,置於專用垃圾袋中棄置,以上皆非,2
50.土地或建築物與公共衛生有關之一般廢棄物，應由___清除,所有人,管理人,使用人,以上皆是,4
51.推動___垃圾清運，汰換老舊垃圾清運機具，提昇垃圾清運效率，是我國廢棄物管理精進方向之一,低碳,低運費,低載重,定時不定點,1
52.臺北市規定事業機構所產生之一般事業廢棄物，其性質得與一般廢棄物合併清除、處理，且月平均之每日產生量未達___公斤者，得委託環保局辦理，並依規定裝入專用垃圾袋,1000,500,100,30,4
53.經營家畜買賣、獸醫院等所產生之家畜屍體，應由,業者自行處理,交環保局處理,交清潔隊處理,置於垃圾袋排出,1
54.臺北市專用垃圾袋最小者為,5公升,15公升,3公升,以上皆非,3
55.市民回收廚餘時，在非不得已的情況下若以塑膠袋盛裝回收廚餘,不可以把塑膠袋一起丟入廚餘收集桶中,就近把塑膠袋一起丟入廚餘收集桶中,隨便都可以,以上皆非,1
56.家戶產生之庭院樹枝經破碎壓縮體積至可清運程度後，逕洽各區隊依指定方式及地點放置，,免費清運,按重量計價,需洽許可之廢棄物清除機構,以上皆非,1
57.現已由環保局負責清運垃圾之機關、學校如何排出垃圾?,使用垃圾子車裝垃圾即可,必須配合使用專用垃圾袋清理垃圾,使用一般塑膠袋裝垃圾即可,以上皆非,2
58.臺北市政府收運金銀紙錢及集中焚燒服務，其服務對象為,有繳費之民眾,本市一般民眾,限鄰里長,以上皆非,2
59.合法清運水肥業者應為,有新式水肥車之業者,衛生局許可之業者,衛工處許可之業者,環保局許可之業者,4
60.下列何者屬執行機關一般廢棄物應回收項目,光碟片,行動電話及其充電器,塑膠類,以上皆是,4
61.我國推動「垃圾強制分類」的目的何在？,減少垃圾清運量,回收有用資源,回收廚餘予以再利用,以上皆是,4
62.臺北市自民國107年1月1日推出可取代購物用塑膠袋的「環保兩用袋」，既能當「購物袋」，又能當「專用垃圾袋」，小型袋售價為,1元,5元,3元,10元,1
---
五、環境衛生與廢棄物管理
1.臺北市政府環境保護局推動的『對於珍惜食物、減少浪費及節能減碳』鼓勵大家,食取五分飽,多量少餐,吃多少點多少，吃多少煮多少,推廣全素食,3
2.廢棄的寶特瓶、保利龍及塑膠袋何以要回收？,如混入垃圾掩埋百年不爛，污染環境,如混入垃圾焚燒會產生戴奧辛毒氣，增加焚化爐空氣汙染防治設施處理負荷,雨天容易積水孳生病媒蚊，傳播登革熱等疾病，危害健康,以上皆是,4
3.環保署為積極推動廢棄物減量政策，規定,政府機關辦理內部會議、不得提供紙杯、一次用塑膠杯及包裝飲用水,個人自備水壺飲水,自備茶杯,以上皆是,4
4.全民推環保如何落實廢棄物減量？,產品儘量使用再生原料生產,販賣銷售者減少過度包裝,消費者購物時使用可重複使用的購物袋,以上皆是,4
5.臺北市政府訂定的環保政策，垃圾強制分類、資源回收其目標為,源頭減量,資源全回收,垃圾零掩埋,以上皆是,4
6.環保署呼籲民眾多採購再生家具或二手物品，其功能為,節省支出,做公益,節能減碳做環保，讓您的「舊愛」變成有緣人的「新歡」,以上皆是,4
7.環保署規劃建置『二手物交換資訊整合平台』，提供民眾輕鬆搜尋到二手物交換資訊，其功能,延長物品的生命週期,從源頭減少廢棄物產生,達到資源循環零廢棄的目標,以上皆是,4
8.環保署希望消費者在選購中秋禮品時，能運用「一多三少」的綠色包裝原則選購禮品。所謂「一多三少」係指,產品份量多、包裝材料少、種類少、印刷少,包裝材料多、種類少、印刷少、產品份量少,包裝種類多、包裝材料少、印刷少、產品份量少,包裝印刷多、包裝材料少、種類少、產品份量少,1
9.臺北市清溝的溝泥、溝土,送焚化爐焚化,送垃圾掩埋場掩埋,利用為工程填土及植栽用土,以上皆是,3
10.臺北市西元1997年開始實施「三合ㄧ資源回收計畫」指的是,玻璃、廢塑膠、金屬三合ㄧ回收,廢紙、廢電器、廢家具三合ㄧ回收,廢便當盒、空瓶、空罐三合ㄧ回收,垃圾分類、資源回收、垃圾清運ㄧ次完成,4
11.民眾習慣於開車時隨手點一根香煙，抽完後將煙屁股自車內向外彈出，此行為已違反,廢棄物清理法,道路交通處罰條例,煙害防治法,以上皆是,1
12.民眾飼養貓、狗、鴿子時應注意環境衛生，若未依規定清理排泄物致污染環境屬違反,空氣污染防制法,水污染防治法,廢棄物清理法,以上皆非,3
13.臺北市環保稽查員全力稽查取締違規張貼廣告，經勸導及告發無效者，可依何法令處分停止使用廣告上登載之電話。,電信法,社會秩序維護法,廢棄物清理法,地政法,1
14.醫療院所用過的針筒、針頭、棉球等感染性事業廢棄物屬於,一般事業廢棄物,有害事業廢棄物,一般廢棄物,資源回收物,2
15.下列何者為感染性事業廢棄物,醫療院所用完的點滴空瓶,動物醫院產生之寵物便溺,醫療院所接觸病患血液、體液、引流液等醫療廢棄物,以上皆非,3
16.臺北市過去「垃圾費隨水費附徵」制度，最主要讓人詬病的是,民眾繳交的水費比較高,民眾的用水量比較多,民眾製造的垃圾量比較多,垃圾費與垃圾製造量沒有相關性,4
17.就產品包裝的功能而言，以下何者屬於過度包裝？,為了方便產品搬運與使用而增加包裝,為了增進產品功能與使用方法而增加包裝,為了顯示產品的精緻與奢華而增加包裝,有利於產品的儲存而增加包裝,3
18.有環保觀念的消費者購物時應儘量,拒絕購買過度包裝之商品,拒絕使用處理上會造成困擾的包裝材料如保利龍、塑膠用品,自備購物袋,以上皆是,4
19.垃圾問題最理想的解決辦法是以：,掩埋方式,焚化爐焚燒方式,垃圾源頭減量方式,以上皆是,3
20.張貼或噴漆廣告之污染物，主管機關為,環保局,衛生局,建設局,工務局,1
21.因特殊用途，使用道路或公共用地者其環境維護由,鄉鎮公所,縣政府,清潔隊,使用人清除,4
22.有牌廢棄車輛之拖吊是向哪一單位報案？,警察局,建設局,工務局,環保局,1
23.下列何者不屬目前廢棄物清理法之管制範圍？,污泥,廢酸,廢輪胎,放射性廢棄物,4
24.火災或其他災變發生後經所有人拋棄遺留現場者，由誰來負責清除？,建築物所有人或管理人,環保局,警察局,市政府,1
25.建築物或土地定著物之冷氣機，其冷凝水或冷卻水未經適當管道排除或予以防治，致直接或間接滴落他人土地或定著物經稽查人員勸導七日內仍未改善者將被依據違反何法令罰鍰？,空氣污染法,噪音管制法,廢棄物清理法,水污染防治法,3
26.臺北市現有大型焚化廠有內湖廠、木柵廠及___等3座，得以有效處理垃圾,北投廠,松山廠,南港廠,大同廠,1
27.臺北市一般市民之廢棄物清除處理費是,按用水量計算徵收,按戶定額計算徵收,按垃圾量（垃圾袋計量）計算徵收,以上皆非,3
28.環保署公告一次用外帶飲料杯源頭減量及回收獎勵金實施對象是,連鎖飲料店業,連鎖便利商店業,連鎖速食店業,以上皆是,4
29.廚餘回收後之用途為經高溫蒸煮後作為養豬飼料或以___進行再利用,填地,堆肥,燃燒,以上皆非,2
30.環保署規定，製造、輸入指定之乾電池在包裝明顯處，應標示產品電池中之___的含量符合環保署規定,汞,鉛,鋅,鉻,1
31.占用道路廢棄車輛由警察機關、環境保護機關派員現場勘查認定後，張貼通知於車體明顯處，經張貼日起___仍無人清理者，由環境保護機關先行移置至指定場所存放,7日,21日,30日,28日,1
32.下列何者不得進入一般廢棄物焚化廠進行焚化,有害事業廢棄物,不可燃廢棄物,不適燃廢棄物（例如氯化烴類廢棄物）,以上皆是,4
33.下列何者不得進入公有垃圾衛生掩埋場,適燃性廢棄物,資源垃圾,有害廢棄物,以上皆是,4
34.下列何者不屬家戶產生廚餘之再利用用途,有機質肥料之原料,動物飼料,土壤改良之原料,食品添加物,4
35.我國「資源回收再利用法」宣示為達成資源永續利用，在可行之技術及經濟之基礎下，對於物質之使用，應優先考量,減少產生廢棄物,物質再使用,物質再生利用,能源回收及妥善處理,1
36.我國現行「廢棄物清理法」係將廢棄物分成「事業廢棄物」及,資源廢棄物,一般廢棄物,營建廢棄物,以上皆非,2
37.下列何者產生的廢棄物是為事業廢棄物,百貨公司,餐館業,超級市場,以上皆是,4
38.下列哪一種廢棄物處理設施發電性能最好?,掩埋場,焚化廠,堆肥廠,分類廠,2
39.依廢棄物清理法之規定，違反隨地吐檳榔汁、檳榔渣之規定者，應接受___之戒檳班講習,10小時,4小時,16小時,8小時,2
40.下列何者為一般廢棄物之再利用,做為材料、燃料,做為肥料、飼料,做為填料、土壤改良,以上皆是,4
41.利用高溫燃燒，將一般廢棄物轉變為安定之氣體或物質之處理方法稱為,熱解法,焚化法,熔融法,鎔鍊法,2
42.我國為逐步達成垃圾零廢棄之目標，提倡,綠色生產、綠色消費,源頭減量、資源回收,再使用及再生利用,以上皆是，將資源有效循環利用,4
43.世界潮流，目前廢棄物管理已從原來之廢棄物妥善處理，走向,廢棄物源頭減量,廢棄物循環利用,廢棄物再生利用,以上皆是,4
44.為落實產品資源循環與環保再生材料應用，所採策略是推動___產品設計輔導,搖籃到搖籃,搖籃到墳墓,墳墓到搖籃,墳墓到墳墓,1
